	rab.all	rab.win.female	rab.win.male	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Phocaeicola (no family in NCBI);g_Phocaeicola;s_Unclassified Phocaeicola	12.9909485816077	13.1834624743318	12.9909485816077	0.222849366700068	4.63613447476434	0.0480679255343204	0.5	0.787716301930492	0.944306949608097	0.87890625	0.97440215863073
k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Sutterellaceae;g_Sutterella;s_Sutterella sp. KLE1602	-5.67368417290794	-5.01949677966629	-6.62234870223472	-0.697619220353154	3.15215018982846	-0.221315349314342	0.280155985870794	0.490819473239639	0.752622516440137	0.568359375	0.802336240755604
k_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Dialister;s_Dialister sp.	-4.18337196394483	0.3108112855265	-6.35219219315036	-2.68035535789531	5.56533686663252	-0.481616013931811	0.217899354808526	0.316133870132196	0.659358890293726	0.3818359375	0.711566241101322
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Subdoligranulum;s_Subdoligranulum sp. APC924/74	-1.39666465726529	-1.41456388894303	-1.28710812212851	-0.362652359365533	6.48565675682619	-0.0559160579973399	0.46303506634964	0.762345591471407	0.928190663870468	0.8828125	0.963427849871256
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Pseudoflavonifractor;s_Pseudoflavonifractor sp. An184	-3.66382903818313	0.982980306179302	-5.93373173435679	-7.86421638012467	6.68988794990966	-1.17553783247309	0.0937515199270105	0.0985518582874913	0.444998645151143	0.1787109375	0.568653725322719
k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Prevotellaceae;g_Prevotella;s_Prevotella copri	1.00797819224987	2.98860618317781	0.330420170158932	-3.55791728798002	1.43544719127751	-2.47861245582539	0.0039300390166358	0.0839703449413983	0.443107258602331	0.1259765625	0.526952763867711
k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Micrococcales;f_Unclassified Micrococcales;g_Unclassified Micrococcales;s_Unclassified Micrococcales	-1.71548811242603	-0.356480143848381	-1.73364655789285	-6.27238097458761	7.72076317905563	-0.812404270034199	0.414062612600893	0.743484174434615	0.910840699843477	0.8251953125	0.943900894653522
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Faecalibacterium;s_Faecalibacterium sp. BIOML-A1	-4.15441582054219	2.52562175138365	-8.08825669664127	-10.4500093071541	8.4081781806845	-1.24283870805214	0.0778228670577618	0.0832038744283183	0.431902187610741	0.1640625	0.555982365182466
k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Phascolarctobacterium;s_Phascolarctobacterium faecium	-4.88124525470284	-4.05567407114638	-5.89670625667327	-3.4007427487947	5.76560288975082	-0.589832982573255	0.284047027552365	0.330976435665992	0.653207948983889	0.4423828125	0.741804777731954
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Unclassified Enterobacteriaceae;s_Unclassified Enterobacteriaceae	4.17914296442511	4.62005482665916	2.65451664310797	-4.08733635852421	5.79940419040918	-0.704785564917803	0.250000423850461	0.214079093458482	0.590067175373453	0.2568359375	0.634499979854344
k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Yersiniaceae;g_Unclassified Yersiniaceae;s_Unclassified Yersiniaceae	-6.59423676206549	-4.93344158277631	-7.89659848090575	-3.32956782939305	7.0971821339423	-0.469139408649156	0.289062826291343	0.359854317525007	0.686118763694409	0.47265625	0.75647111552461
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerostipes;s_Unclassified Anaerostipes	1.77776570472739	1.34701967102952	4.16689258079211	2.83456678946244	2.76044150489515	1.02685269165669	0.234375470559904	0.205447710189373	0.584399126677452	0.2451171875	0.625433293461685
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sp. SS2/1	-3.55555163547292	-5.60041224241124	1.06395202830589	5.71514706148157	3.21422385774557	1.77807997028873	0.0972777110637629	0.1224837767864	0.433661534902792	0.21484375	0.593001170356729
k_Bacteria;p_Firmicutes;c_Clostridia;o_Unclassified Clostridia;f_Unclassified Clostridia;g_Unclassified Clostridia;s_Unclassified Clostridia	4.87686195577592	6.83242138245129	4.34188746301287	-2.57728001463426	2.14322753298007	-1.20252281896111	0.250000423850461	0.215465451522763	0.589971153850901	0.2744140625	0.6461717948322
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Ruminococcaceae;g_Subdoligranulum;s_Unclassified Subdoligranulum	2.77391095186261	0.0112906483023476	4.76839484142918	3.3399713185452	6.37142937827105	0.524210678680007	0.47470820319835	0.505911404886686	0.809705666626331	0.6015625	0.867476290180492
k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus;s_Unclassified Streptococcus	-1.02048910819438	-1.28617565489206	1.05282657078045	1.64779527243766	2.45274306293819	0.671817320507975	0.238281708378073	0.258704735933306	0.613075753136247	0.3466796875	0.688897649217294
k_Bacteria;p_Firmicutes;c_Negativicutes;o_Veillonellales;f_Veillonellaceae;g_Veillonella;s_Unclassified Veillonella	0.212871955221269	-1.03059990132184	0.655483271704083	3.8637793170173	5.4289240473657	0.711702592135571	0.400778340435001	0.368580530247465	0.706911349067513	0.5	0.800904616372147
k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Oscillospiraceae;g_Dysosmobacter;s_Dysosmobacter sp. BX15	-0.93688237406653	-0.961289780159033	-0.136282822286832	-3.7692118340623	2.64512501925243	-1.42496547672728	0.276264944393637	0.587632263588214	0.834216211424779	0.7119140625	0.896449736175109
k_Bacteria;p_Firmicutes;c_Negativicutes;o_Acidaminococcales;f_Acidaminococcaceae;g_Unclassified Acidaminococcaceae;s_Unclassified Acidaminococcaceae	0.679789872676071	0.0179032524035829	1.6956244553614	0.766291494090697	6.40699807334899	0.119602266977138	0.460937549975292	0.733726593609578	0.910431638621246	0.916015625	0.972261505346299
k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Unclassified Rhizobiales;g_Unclassified Rhizobiales;s_Unclassified Rhizobiales	0.0189141548349214	0.0189141548349214	1.59333542642072	3.79873215251459	2.20692731065739	1.72127651607295	0.394531390354669	0.598473340167482	0.842315520362758	0.5673828125	0.831140047284574
k_Bacteria;p_Actinobacteria;c_Coriobacteriia;o_Eggerthellales;f_Eggerthellaceae;g_Unclassified Eggerthellaceae;s_Unclassified Eggerthellaceae	-0.632812815447712	0.463026857679722	-0.769976378848256	0.637371589926007	1.95768107053591	0.32557478310373	0.389105205518449	0.783157805742691	0.932518165590635	0.91015625	0.97594488430101
k_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Bifidobacteriales;f_Bifidobacteriaceae;g_Bifidobacterium;s_Unclassified Bifidobacterium	4.49235555204607	4.49235555204607	4.70099573094421	0.467642349914065	3.64527868683802	0.128287132504458	0.257812902353963	0.776407238504259	0.938018860689705	0.634765625	0.8862772322836
